month,year,miub_echo_g.r3.ps,miub_echo_g.r1.rldscs,miub_echo_g.r3.rldscs,miub_echo_g.r1.rsdscs,miub_echo_g.r2.rsdscs,miub_echo_g.r3.rsdscs,miub_echo_g.r1.rsdt,miub_echo_g.r1.rsut,miub_echo_g.r2.rsut,miub_echo_g.r1.rsutcs,miub_echo_g.r2.rsutcs,miub_echo_g.r3.rsutcs,miub_echo_g.r1.rtmt,miub_echo_g.r2.rtmt,miub_echo_g.r3.rtmt,miub_echo_g.r1.tas,miub_echo_g.r1.tauv,miub_echo_g.r2.trsult,miub_echo_g.r3.trsult,miub_echo_g.r1.vas,miub_echo_g.r3.vas,nina12,nina34,nina4,nina3,wtio,setio,swio,soi,noi,wp,ep,pna,pdo
10,2166,100421.75,433.598877,427.6312256,282.109375,281.28125,281.4296875,396.859375,93.8828125,121.5860291,61.40625,61.35946655,61.36328125,43.96264648,40.45361328,27.10107422,302.7147827,-0.07276696,2.739556313,2.735153198,-1.566452026,-1.314464569,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2166,100250.1094,417.4405212,430.1307068,256.140625,257.890625,254.7265625,362.5649414,94.57275391,75.59375,57.80712891,58.3203125,57.25268555,19.54516602,20.22900391,4.873779297,301.5514526,-0.147972822,3.084788799,2.228658915,-2.742919922,-1.805584908,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2166,100449.625,421.2144775,408.3682251,243.1171875,243.0703125,241.53125,343.5,62.3828125,65.78125,56.4296875,56.3125,56.296875,-19.38793945,-0.808837891,-18.91088867,304.6469727,-0.068101108,2.005524397,2.860118389,-1.604094505,-3.097742081,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2167,100668.4297,404.2034912,392.7404175,251.9375,253.8125,251.7421875,354.439209,80.83764648,82.04125977,58.67358398,58.86157227,58.61132813,21.40966797,31.33056641,17.05834961,304.0077515,-0.100012898,2.185224295,2.514831781,-1.619422913,-2.268390656,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2167,100373.2656,407.8057861,415.294342,281.40625,282.234375,277.9609375,388.4399414,72.85398865,75.12586975,62.54148865,62.71180725,61.68074036,36.10449219,38.21630859,34.1484375,305.7332153,-0.014487982,2.698235989,2.256655693,0.055932999,-0.052112579,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2167,100263.5938,444.0648499,431.2028198,307.8072205,307.5289612,307.3577576,422.7016602,76.87980652,81.49980164,65.58813477,65.43702698,65.78440857,54.54891968,56.58363342,63.48350525,309.9751587,0.075329781,3.423871756,4.395144463,1.749155045,0.892725945,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2167,100323.0938,455.7733765,430.3522339,317.953125,321.75,316.2421875,440.0480957,93.2277832,70.23657227,66.8293457,67.26000977,66.0859375,77.83544922,68.9753418,64.91845703,309.050293,0.062968373,2.392354488,2.068562031,1.823184967,1.109119415,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2167,100243.4766,441.4436646,442.0133362,315.984375,318.4921875,318.1796875,440.8151855,130.9714355,106.6413574,66.46362305,66.78979492,66.79882813,86.67041016,87.26074219,84.91577148,303.8582153,0.045553029,2.16340971,2.146360159,1.66680336,1.447443008,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2167,100109.2813,440.4360962,437.1937561,312.3984375,311.671875,311.6640625,437.3605957,169.1652832,185.8125,65.3605957,65.640625,65.96875,72.83422852,57.44360352,53.93115234,302.024292,0.064627826,3.18102169,3.670537949,1.605667114,1.513792038,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2167,100218.0625,432.0193176,437.836792,312.5,312.2265625,312.8125,437.0270996,188.1286621,203.046875,65.44897461,65.125,65.15893555,51.45629883,32.06445313,58.68896484,300.7444458,0.033605218,3.503049374,2.516829967,1.154249191,1.191333771,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2167,100062.9453,434.1083374,432.0716858,313.1328125,312.4375,312.0234375,436.6171875,161.1640625,186.6171875,65.28125,65.234375,64.8359375,52.19384766,32.17163086,19.7668457,301.2194824,0.009730816,3.709525108,3.022568941,0.470261574,1.925666809,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2167,100297.9922,428.6820374,432.0906982,303.0339966,303.5502014,303.5124817,425.2218323,157.9033356,136.0094452,64.64056396,64.40449524,64.29136658,29.65319824,55.17822266,54.193573,300.4124756,-0.003287375,2.36212182,2.099279404,0.007478714,0.265134811,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2167,100434.1016,429.3818359,433.0096741,281.1953125,282.1953125,281.6171875,396.859375,129.9453125,101.75,61.2734375,61.265625,61.23855591,41.33642578,28.17382813,35.44018555,301.200592,-0.073956668,2.072319031,2.181649208,-1.440411568,-0.750313759,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2167,100387.7813,411.0535889,428.6077881,256.6875,254.375,253.5859375,362.5649414,94.29931641,104.0471191,57.92431641,57.32055664,57.08740234,-4.81640625,4.38671875,9.432617188,301.0007935,-0.158212841,2.430496931,2.331058025,-3.009732246,-2.547694206,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2167,100517.7031,414.2526855,417.8981628,242.0390625,241.84375,242.1328125,343.5031738,71.37817383,71.43212891,56.19848633,56.16650391,56.25976563,1.0390625,-4.973388672,-9.935302734,303.1798706,-0.167761326,2.09664917,2.27107501,-2.79090786,-1.745375633,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2168,100467.8281,412.5098267,414.0229797,250.34375,251.125,251.453125,354.4401855,77.08081055,81.28979492,58.11206055,58.23510742,58.37548828,13.41992188,9.286621094,-5.279541016,303.9198608,-0.092360258,2.040039063,2.033888102,-1.777392387,-1.772068024,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2168,100476.5313,410.365387,413.8102112,281.375,279.6640625,277.828125,388.4453125,81.33984375,71.98934937,62.39453125,61.99716187,61.59458923,40.64819336,30.45239258,32.05541992,305.3873291,-0.078185976,2.273550987,2.236703157,-0.97253418,-2.562994957,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2168,100075.9453,430.053894,444.8598633,306.6021729,304.2535706,304.2705078,422.7072754,99.83616638,131.6861115,65.23876953,64.81266785,64.6832428,73.52197266,59.74597168,65.48622131,306.1160889,0.051906765,3.394297361,3.112106323,1.431616783,0.95293045,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2168,100307.6172,430.5429688,429.8999634,317.109375,315.484375,315.484375,440.046875,118.8046875,163.6337891,66.515625,66.03222656,65.94165039,67.05957031,58.49511719,62.75610352,302.6438293,0.041512311,2.5405159,2.152651787,1.126537323,0.781346321,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2168,100104.2422,433.0844421,434.6604614,317.453125,316.8046875,315.859375,440.8215332,107.9074707,114.6032715,66.5246582,66.22045898,66.265625,91.27612305,78.00952148,83.9597168,303.0396729,0.024803877,1.589292884,2.099349499,0.766068459,0.939762115,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2168,100133.7422,436.7034912,431.7697754,312.453125,312.234375,312.796875,437.3637695,159.887207,184.6894531,65.75439453,65.41601563,65.6875,64.24047852,60.79443359,55.59204102,301.9954834,0.025134683,2.270933151,2.382776499,0.997008324,1.241333008,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2168,100037.1094,430.59198,430.146637,312.4375,313.515625,313.59375,437.0234375,211.109375,170.5031738,65.03125,65.28442383,65.296875,41.81640625,58.49853516,60.49975586,300.1712341,0.105090082,2.837185383,2.54437232,2.463704109,1.193536758,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2168,100112.3438,427.2858276,425.0480347,313.625,313.8515625,313.8359375,436.6171875,167.7109375,176.2201385,65.3203125,65.47013855,65.5078125,52.91381836,58.0715332,58.34887695,300.1940918,0.026828289,3.187621593,3.240736485,0.93266201,1.674617767,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2168,100078.4063,431.5982666,425.2220459,302.8928528,303.9045715,303.3970642,425.2208252,155.8952942,133.9694214,64.37185669,64.45326233,64.59042358,41.66828918,59.48429871,41.15153503,300.7420044,-0.011088908,2.323154449,3.206879139,-0.231666565,0.198031425,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2168,100487.5859,431.8761597,427.1192627,281.859375,282.1796875,283.4296875,396.8609619,100.4391022,102.7226563,61.33753967,61.90234375,61.77061462,38.87426758,40.03344727,30.24633789,302.0263062,-0.042053461,4.277929306,2.800943851,-1.252537727,-1.718847275,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2168,100400.1406,427.0617676,424.9726563,254.421875,255.625,257.140625,362.5625,96.9296875,89.15161133,57.3046875,57.83129883,58.03125,12.25610352,4.490966797,19.84741211,301.3004456,-0.128237844,3.09386611,2.761376143,-2.451742172,-1.97594738,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2168,100366.4688,424.7427979,424.4108887,241.2109375,239.984375,241.1171875,343.5,69.515625,99.6953125,56.0703125,55.796875,56.00048828,-13.53320313,-10.20214844,-9.229003906,303.7130737,-0.100190163,2.480798244,2.34491992,-2.053412437,-2.085216522,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2169,100250.1953,402.3964233,418.2744446,252.9375,250.984375,252.46875,354.4453125,74.140625,87.49291992,58.6328125,58.27416992,58.37792969,11.33959961,11.97387695,-6.044677734,303.62323,-0.047515571,2.195836544,1.668491125,-1.262073517,-0.265207291,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2169,100645.3281,417.4337158,391.1619263,280.671875,282.59375,283.0546875,388.4453125,74.8046875,72.89923096,62.21875,62.75079346,62.70333862,27.8581543,28.90332031,26.41821289,306.0250854,-0.001226604,2.613045931,2.35567379,0.062750816,-1.738749504,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2169,100393.4375,449.7011414,433.2138672,305.4438171,308.4602051,307.3821106,422.7070923,84.25894165,79.2164917,65.51779175,65.58106995,65.28656006,51.21525574,60.06723022,55.71066284,309.0022888,0.016560256,3.271295071,3.191929817,0.772974014,0.822829247,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2169,100217.875,437.3005371,448.7602844,316.546875,321.2265625,317.921875,440.0490723,128.4631348,83.0703125,66.29125977,67.4375,66.8671875,63.99267578,66.00537109,74.61547852,303.1789856,0.045188129,3.223170757,3.745697498,1.627134323,1.315265656,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2169,100242.3594,438.4711914,442.8242493,314.7734375,316.8984375,318,440.8203125,159.0703125,125.421875,66.359375,66.53125,66.6328125,64.28369141,66.85546875,84.10791016,302.4144897,0.036250234,2.455494881,2.278113127,1.420523643,1.047483444,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2169,100108.625,437.1119385,435.5047302,312.5390625,312.9375,313.90625,437.3601074,146.0632324,179.9008789,65.61010742,65.79150391,66.09375,74.57592773,56.4855957,79.11157227,301.8215637,0.057800829,3.114637613,2.933606625,1.475809097,2.072843552,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2169,100060.0938,432.1259155,427.9110718,312.765625,311.9453125,313.78125,437.0234375,213.8984375,205.671875,65.140625,65.2265625,65.48046875,45.87548828,37.31347656,64.50048828,300.7343445,0.046686053,3.967339039,2.773523808,1.309042931,0.945332527,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2169,100001.1953,427.7282715,424.5273132,312.4609375,313,313.6796875,436.6171875,211.9140625,178.7734375,65.2421875,65.421875,65.59765625,32.82543945,54.97729492,55.62182617,299.7745972,0.040704846,3.63386488,3.566165447,1.456092834,1.345888138,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2169,100143.0781,425.980957,425.0900879,303.7070007,303.866272,303.0111084,425.2164612,147.1341705,118.6230164,64.56802368,64.78263855,64.55355835,57.11793518,56.31341553,35.35629272,300.2573547,0.007635951,3.170913696,2.891634226,-0.034188271,-0.168897629,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2169,100331.6719,428.1593323,423.375824,282.2578125,281.4140625,281.5625,396.8600464,94.62567139,108.4179688,61.32879639,61.33984375,61.7265625,41.58154297,33.71362305,36.44262695,301.2985535,-0.033115327,2.578102827,3.602680206,-1.027445793,-1.2781744,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2169,100431.9688,430.974762,422.4165649,255.796875,256.1875,256.1484375,362.5625,83.3125,76.8293457,57.578125,57.7824707,57.703125,21.67407227,12.26757813,-5.88671875,303.2722168,-0.108538926,2.296064138,2.273454905,-2.184386253,-0.773397446,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2169,100519.9922,423.2853394,418.2624207,239.390625,243.09375,241.9375,343.515625,104.9765625,66.265625,55.5390625,56.546875,56.22924805,-16.18554688,-0.704833984,10.10644531,301.7207642,-0.097073555,2.264108181,2.352546453,-1.962796211,-2.121008873,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2170,100424.8281,399.7770996,416.7219849,250.4453125,254.125,250.7109375,354.4453125,70.6015625,69.15820313,58.2890625,59.10351563,58.15625,-2.292724609,5.422851563,16.89477539,301.1950684,-0.218082726,2.191385031,2.048499584,-3.353206635,-1.145025253,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2170,100308.2969,424.5304565,423.3545532,278.6875,280.8984375,278.6015625,388.4377747,90.75027466,74.4296875,61.97683716,62.2890625,62.17625427,41.53149414,26.18212891,51.9375,305.7821655,-0.022858024,2.300917387,3.351900578,-0.196668625,-0.47021389,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2170,100270.7188,429.9416504,433.8015137,306.2520142,307.3275757,304.7566528,422.7077637,99.87886047,80.61128235,65.04577637,65.4672699,64.76512146,70.98832703,53.41569519,54.81504822,305.6486816,0.003713846,3.364217281,3.055428505,0.307195663,1.054483414,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2170,100151.8281,429.2186584,441.668335,317.8515625,316.5234375,318,440.046875,93.6484375,130.234375,66.5234375,66.3203125,66.85351563,73.62060547,72.76928711,83.54003906,302.7255859,0.038489461,2.718727112,3.631705761,1.15135479,0.595999718,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2170,100125.2656,440.7738647,433.3341064,316.6796875,314.6484375,315.34375,440.8203125,134.3125,176.703125,66.4609375,66.234375,66.140625,78.05175781,41.36083984,60.20629883,304.1603088,0.071957171,2.795155525,2.228888273,2.029892921,0.745063782,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2170,99960.39063,431.3754272,432.7056885,312.140625,313.53125,312.5234375,437.359375,193.8984375,122.0234375,65.8515625,65.78125,66.23730469,59.10473633,77.79077148,71.9387207,300.7819824,0.091611028,1.762500286,3.786832333,2.339924812,1.157278061,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2170,100110.9141,428.0769043,426.4650269,313.1796875,312.9140625,313.3984375,437.03125,179.9609375,201.4384766,65.4609375,65.10253906,65.21875,55.29711914,53.74047852,51.37255859,300.4399414,0.101333559,2.623779297,2.530562162,2.230709076,2.08956337,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2170,100136.2188,433.2680054,424.999115,314.90625,313.8203125,313.6640625,436.6171875,118.359375,160.3130341,65.4609375,65.63334656,65.46875,79.18261719,70.72314453,62.70678711,302.1916504,0.002030373,3.8044734,3.01507616,-0.139870644,0.610772133,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2170,100320.1797,431.5666504,425.423645,303.0651245,303.3349915,304.3635254,425.2134399,169.7863464,173.6980286,64.19935608,64.29177856,64.66175842,40.03279114,53.04115295,61.94654846,300.6896973,-0.029365897,2.453529119,2.350051403,-0.422384262,0.273574829,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2170,100293.9375,431.9441528,428.7849731,281.453125,281.875,281.9765625,396.8671875,112.0273438,104.7734375,61.32421875,61.4296875,61.52734375,27.4621582,35.58935547,44.09863281,301.8116455,-0.053950071,2.769766808,2.879498959,-1.221580505,-1.020013809,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2170,100418.0156,428.4953308,424.3392334,255.5625,257.59375,254.7890625,362.5625,89.71875,72.18408203,57.5390625,58.21533203,57.3671875,8.114257813,7.903320313,11.71435547,302.6157837,-0.081051052,2.614387512,2.473876238,-1.718382835,-2.906951904,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2170,100432.4063,400.6966248,414.6199951,242.5,243.140625,243.59375,343.5,73.171875,65.5859375,56.3515625,56.4609375,56.4453125,4.717773438,-6.533447266,-5.944335938,300.4840088,-0.186864078,2.247678757,2.079618931,-2.994271278,-1.578154564,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2171,100781.2188,410.5787659,392.0914307,252.03125,252.2109375,253.4765625,354.4453125,71.8203125,72.4609375,58.46875,58.578125,58.85986328,5.644775391,20.26269531,4.161132813,304.0334473,0.003539562,2.333859682,2.236850977,-0.213383675,-2.469479561,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2171,100236.1406,408.9099731,424.2371216,281.5390625,279.03125,280.90625,388.4453125,72.75390625,77.08743286,62.25390625,61.91555786,62.2890625,36.05200195,34.62231445,24.20507813,305.22229,-0.034250677,2.687087774,2.64860034,-0.51863575,0.351753235,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2171,100290.1484,446.2889709,446.7081909,305.0641785,308.2756958,305.6737976,422.7085571,103.1674194,89.07240295,65.19111633,65.91119385,64.91714478,51.74255371,72.41374207,66.79142761,307.9237671,0.052853048,3.992201805,2.973288298,1.447228432,1.710336685,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2171,100132.4141,451.6288757,449.3041687,319.4765625,316.8359375,318.3515625,440.046875,82.8125,140.1816406,67.375,66.29101563,66.59375,69.10986328,87.98925781,77.79541016,309.2617188,0.051121593,2.318315029,2.354223728,1.354846954,1.752872467,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2171,100143.9531,443.5253906,445.8168945,314.8125,314.875,316.9296875,440.8220215,168.048584,172.046875,66.40795898,66.0078125,66.81542969,55.58911133,60.63989258,81.99853516,304.0025024,0.039366722,2.117171049,3.057734966,1.19299984,0.971375465,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2171,100019.2969,437.6780701,439.0650635,311.1328125,312.671875,313.1015625,437.375,204.8984375,162.96875,65.5390625,65.5078125,65.5859375,43.41723633,55.04663086,85.4934082,301.2548828,0.055312037,2.031644106,2.167582035,1.652941704,1.25694561,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2171,99962.13281,436.2618408,429.5629272,312.5625,313.5,312.546875,437.0327148,178.1733398,174.588623,65.02490234,65.58862305,65.2265625,58.77783203,63.58618164,55.90258789,301.1450195,0.054706812,3.74967432,3.461007833,1.528708458,1.786313057,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2171,100036.5625,432.4431763,428.0501099,312.9765625,313.28125,312.890625,436.6177673,186.2583923,179.0703125,65.10995483,65.375,65.3671875,53.921875,49.13378906,49.34472656,300.7581177,0.027822554,3.640506983,3.825200796,1.014520645,1.376858711,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2171,100298.2188,431.4395142,424.6254578,302.5807495,304.009613,304.3670044,425.2142334,177.1210022,142.1022339,64.30485535,64.42384338,64.70571899,26.61836243,47.54025269,70.91931152,300.4603882,-0.009621501,1.864718676,2.264661551,0.121408463,-0.537229538,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2171,100370.8125,431.7226257,425.2490234,282.59375,281.75,281.6328125,396.860321,80.46578979,106.2226563,61.45797729,61.23046875,61.58984375,41.74658203,46.03515625,36.36694336,302.4041138,-0.015070319,2.089877129,3.544032335,-0.542284012,-1.594431877,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2171,100361.5625,424.6686401,433.7705994,254.65625,255.7890625,256.59375,362.5625,103.8984375,81.68066406,57.34375,57.86816406,57.8215332,5.726074219,15.57250977,2.390380859,301.2755432,-0.114421129,3.034453869,2.598037481,-2.3285923,-1.861453056,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2171,100535.3594,417.2525024,416.1581421,242.140625,242.5078125,241.1171875,343.5,71.3359375,65.6953125,56.1484375,56.2265625,56.13598633,-15.94506836,-10.92333984,-14.3190918,302.8762512,-0.109058797,2.234879017,2.765278816,-2.305932045,-2.715464592,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2172,100572.5781,403.3793945,400.8004761,251.0859375,252.109375,251.5859375,354.4296875,78.765625,69.39941406,58.3984375,58.46972656,58.5546875,11.88916016,11.77075195,14.34863281,302.3465576,-0.178928673,2.123553991,2.352767944,-2.883256912,-1.80555439,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2172,100411.9688,418.2382813,419.1294556,279.71875,282.0546875,278.390625,388.4453125,73.2890625,82.18367004,62.0390625,62.66804504,61.96899414,24.37182617,48.97949219,35.49169922,304.9722595,-0.00120157,2.760328293,2.836735964,-0.175074577,-0.387997627,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2172,100317.2656,428.8907471,437.8301697,306.4051819,307.6022949,305.2686157,422.7088928,119.5849457,81.51716614,65.21748352,65.64372253,64.97138977,52.64176941,52.56799316,59.15808105,305.6437988,-0.025120974,3.856008053,3.374666214,0.008126259,0.760915756,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2172,100204.8906,436.1664429,444.8148804,317.375,317.9765625,317.296875,440.0427246,110.7067871,117.125,66.36303711,66.8203125,66.765625,74.74243164,74.63891602,75.22045898,303.5797119,0.030172348,3.218652248,3.728580713,1.022777557,0.734091759,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2172,100244.3438,443.8074036,431.0278625,317.1328125,317.7421875,318.0703125,440.8166504,117.4885254,122.7587891,66.76977539,66.57128906,66.89331055,85.15307617,72.59399414,82.52783203,305.2590332,0.045315087,1.883008361,2.817242384,1.225885391,0.745481491,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2172,100207.9219,438.27948,434.9406738,313.171875,312.5390625,313.5,437.359375,135.2734375,167.8515625,65.75,65.7265625,65.91650391,73.28369141,68.92236328,68.45214844,302.664978,0.040392041,2.657607079,2.177971125,1.231348038,0.660284042,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2172,100047.8438,431.2017822,429.9625854,313,313.0390625,313.7890625,437.03125,187.1640625,182.3051758,65.28125,65.48486328,65.32885742,57.8515625,41.33105469,69.26367188,300.6871643,0.022321641,3.699402571,2.692263365,0.895526886,1.582699776,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2172,100202.1797,423.195282,431.3317871,313.8046875,313,313.65625,436.6171875,194.6015625,187.5625,65.515625,65.328125,65.36206055,58.63085938,41.54736328,55.88037109,299.8230591,0.050019741,3.495085001,2.680899858,1.460788727,0.311385155,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2172,100308.0547,427.9478455,425.0137939,305.3845215,304.4039612,303.9804688,425.2219238,100.0596924,132.6257172,64.94250488,64.53222656,64.5451355,69.69934082,67.32572937,49.23796082,301.7250366,-0.00463903,2.091781855,2.447987795,-0.196162224,-0.28228569,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2172,100400.4219,431.8184204,426.6884766,281.3515625,281.3984375,283.4921875,396.859375,121.40625,103.5717773,61.2109375,61.49365234,61.69943237,34.76245117,32.76000977,48.33740234,301.590271,-0.040003836,3.440705776,2.322556019,-0.993024826,-1.363933563,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2172,100554.25,420.34198,418.3204956,256.5859375,256.765625,256.40625,362.5661621,81.65991211,75.3515625,57.93334961,57.75,57.90625,16.50634766,9.996337891,11.96508789,302.4258423,-0.218656898,2.190663099,3.011910677,-3.728005409,-2.243549347,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2172,100634.4531,401.5661621,415.9267578,242.890625,242.4921875,243.4375,343.5,68.9609375,63.9453125,56.578125,56.1484375,56.45556641,-7.883056641,-11.34912109,-0.089599609,301.9146729,-0.156318128,1.903944731,2.109388113,-2.784358978,-1.279496193,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2173,100691.3906,408.25354,404.7985229,250.40625,250.859375,251.8125,354.4399414,79.51806641,82.10327148,58.34619141,58.24389648,58.37695313,20.55664063,11.66748047,8.239013672,303.3447266,-0.068542302,2.167335987,1.948327184,-1.469807625,-1.157225609,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2173,100644.9063,426.4931641,396.4354248,278.859375,280.3984375,283.5078125,388.4375,86.265625,82.66082764,62.46875,62.23895264,62.71104431,30.40991211,27.859375,29.59545898,307.1208801,0.008885622,2.537146807,2.285079002,0.53166008,-0.543287277,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2173,100171.6875,426.5144348,439.5013123,308.2466125,307.3137207,307.9998779,422.708374,77.26383972,96.24273682,65.86253357,65.35183716,65.52534485,55.28753662,65.34661865,70.48365784,307.4857483,0.00234735,2.997375727,3.104056835,0.571065903,1.87153244,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2173,100137.9297,451.1809082,453.432373,319.609375,316.875,319.296875,440.0476074,84.68823242,133.71875,67.12573242,66.34375,67.171875,81.77148438,74.74145508,72.12060547,308.9815674,0.07438159,2.522688627,3.315953255,1.851730347,1.726420403,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2173,100043.6641,447.2244263,453.7883911,315.828125,315.1171875,316.921875,440.8234863,128.7766113,150.635498,66.36254883,66.18237305,66.890625,86.79956055,70.41430664,85.89477539,304.8909912,0.062379837,2.49899292,3.237075567,1.853277206,1.737442017,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2173,100075.4375,437.178894,444.7593384,311.9453125,312.0703125,312.7734375,437.359375,173.8125,203.1660156,65.421875,65.47070313,65.85302734,59.33007813,57.15942383,82.62109375,301.5808105,0.069097459,2.580564499,2.819856167,2.039907455,1.501294136,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2173,100100.9219,429.7169189,431.7722778,312.15625,313.328125,312.4453125,437.0249023,227.4311523,202.3203125,65.00927734,65.21875,65.25,32.3684082,43.11889648,46.42285156,299.836792,0.069154084,2.670158863,3.294573307,1.933142662,1.622528076,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2173,100049.6328,427.5454407,433.0602722,312.390625,314.4375,312.8515625,436.6196289,204.4633789,127.375,65.32275391,65.78125,65.1171875,34.12036133,72.97705078,37.40136719,299.7763977,0.059541047,3.3509655,2.734401464,1.77020359,0.481128693,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2173,100158.2031,431.2706909,431.0817871,302.9717102,303.8380737,302.6599426,425.2145996,163.1523743,151.208252,64.36408997,64.40512085,64.15179443,29.32516479,47.51858521,29.99514771,300.6434326,0.001600444,2.214133501,2.65631175,0.449034691,0.624024391,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2173,100342.6797,429.489563,430.9035034,282.7734375,281.5234375,280.8203125,396.86026,92.56338501,103.8252716,61.67276001,61.37995911,61.25,41.80224609,46.19799805,23.73046875,302.5118408,-0.060119331,2.723620415,2.941114426,-1.245602608,-1.296450615,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2173,100379.5469,428.3479614,433.305603,254.65625,255.3046875,255.828125,362.5646973,96.62719727,92.47216797,57.33813477,57.67529297,57.6171875,18.51538086,7.869873047,7.544189453,301.7872314,-0.106478512,3.050286055,2.287470102,-2.226029396,-1.717038155,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2173,100347.375,421.8354797,421.6724243,240.6953125,242.890625,241.9453125,343.5021973,82.82250977,67.16479492,55.83813477,56.36010742,56.125,-22.05053711,-3.892578125,-10.30175781,302.4228516,-0.09424901,2.060552835,2.071790457,-1.978618622,-1.998373985,-,-,-,-,-,-,-,-,-,-,-,-,-
